number,title,character,line
5,Star Trek V: The Final Frontier,KIRK,Then we'll have to get them out the old fashioned way.
5,Star Trek V: The Final Frontier,SPOCK,Klingon vessel now entering. Bird-of-Prey. Estimating one point nine hours until her weapons come to bear.
5,Star Trek V: The Final Frontier,KIRK,Damn. Let's go.
5,Star Trek V: The Final Frontier,SPOCK,Their scanning equipment is primitive but effective. I recommend we land at co-ordinates eight five six three.
5,Star Trek V: The Final Frontier,KIRK,That puts us pretty far away from Paradise City.
5,Star Trek V: The Final Frontier,SPOCK,To land any closer would be to risk detection.
5,Star Trek V: The Final Frontier,KIRK,"Mister Sulu, ...execute."
5,Star Trek V: The Final Frontier,SULU,Aye sir.
5,Star Trek V: The Final Frontier,CHEKOV,"Paradise City, this is the Starship Enterprise."
5,Star Trek V: The Final Frontier,SYBOK,A Federation starship.
5,Star Trek V: The Final Frontier,CHEKOV,This is Captain Pavel Chekov. You are in violation of Neutral Zone treaty. I advise you to release your hostages at once or suffer the consequences.
5,Star Trek V: The Final Frontier,SYBOK,"Your threats amuse me, Captain Chekov. What consequences did you have in mind?"
5,Star Trek V: The Final Frontier,CHEKOV,"Even as we speak, a Klingon warship is on its way. We estimate arrival within the hour."
5,Star Trek V: The Final Frontier,SYBOK,I imagine the Klingons will be quite angry.
5,Star Trek V: The Final Frontier,CHEKOV,You are a master of understatement. They're likely to destroy the planet.
5,Star Trek V: The Final Frontier,SYBOK,"Then it's fortunate I have you and your starship to protect me. In the meantime, Captain Chekov, I instruct you and your first officer to beam down to my co-ordinates."
5,Star Trek V: The Final Frontier,CHEKOV,We will be happy to beam down but first we must have certain assurances.
5,Star Trek V: The Final Frontier,SPOCK,At footspeed I estimate the journey to Paradise City at one point two hours.
5,Star Trek V: The Final Frontier,KIRK,We don't have one point two hours.
5,Star Trek V: The Final Frontier,KIRK,Wait a minute! But we'll have to get their attention.
5,Star Trek V: The Final Frontier,REBEL,What's that? ...Is she naked?
5,Star Trek V: The Final Frontier,UHURA,Hello boys! ...I've always wanted to play to a 'captive' audience.
5,Star Trek V: The Final Frontier,REBEL,"Oh, damn!"
5,Star Trek V: The Final Frontier,KIRK,Spock.
5,Star Trek V: The Final Frontier,SPOCK,"Yes, Captain?"
5,Star Trek V: The Final Frontier,KIRK,Be one with the horse.
5,Star Trek V: The Final Frontier,SPOCK,Yes Captain.
5,Star Trek V: The Final Frontier,J'ONN,Open the gate. It's our lookout party.
5,Star Trek V: The Final Frontier,KIRK,Federation soldiers are right behind us! Close the gate!
5,Star Trek V: The Final Frontier,J'ONN,Where are they going?
5,Star Trek V: The Final Frontier,KIRK,Spock.
5,Star Trek V: The Final Frontier,SPOCK,"Hold your horse, Captain. I am scanning. The hostages are being held in that structure."
5,Star Trek V: The Final Frontier,KIRK,"Galileo, this is Strike Team. Start your run. ...Phasers on stun! Get rid of the mounts! Sulu, take out that light!"
5,Star Trek V: The Final Frontier,SYBOK,What's going on?
5,Star Trek V: The Final Frontier,CHEKOV,I instruct you to surrender at once. You are under attack by superior Federation forces.
5,Star Trek V: The Final Frontier,SYBOK,Do you realize what you've done? It wasn't bloodshed I wanted.
5,Star Trek V: The Final Frontier,CHEKOV,Wait! Come back!
5,Star Trek V: The Final Frontier,KIRK,"Uhura, Come on down."
5,Star Trek V: The Final Frontier,UHURA,"Roger, coming in."
5,Star Trek V: The Final Frontier,RECORDED ANNOUNCEMENT,Nimbus Three is famous for its wildlife and the fishing is terrific. Easy financing through Federation Federal can take you there.
5,Star Trek V: The Final Frontier,KIRK,Thank God.
5,Star Trek V: The Final Frontier,CAITHLIN,Please co-operate.
5,Star Trek V: The Final Frontier,TALBOT,Would you mind handing over your weapons?
5,Star Trek V: The Final Frontier,SYBOK,"Well done, my friends."
5,Star Trek V: The Final Frontier,SPOCK,Qual se tu?
5,Star Trek V: The Final Frontier,SYBOK,Spock! ...Spock! It's me. It's Sybok. After all these years you've finally caught up with me. Don't you have anything to say to me?
5,Star Trek V: The Final Frontier,SPOCK,You are under arrest for seventeen violations of Neutral Zone Treaty.
5,Star Trek V: The Final Frontier,SYBOK,"Ha, ha, ha! ...Spock! You've developed a sense of humor after all."
5,Star Trek V: The Final Frontier,SPOCK,It was not my intention to amuse you. These are serious charges. However if you surrender now....
5,Star Trek V: The Final Frontier,SYBOK,"I'm sorry, Spock, I can't surrender now. I'm not through violating Neutral Zone Treaty. ...In fact, I'm just getting started. And for my next violation, I intend to steal something, ... something very big. ...I must have your starship."
5,Star Trek V: The Final Frontier,KIRK,You staged all this to get your hands on my ship?
5,Star Trek V: The Final Frontier,SYBOK,Who are you?
5,Star Trek V: The Final Frontier,KIRK,"James T. Kirk, ...Captain of the Enterprise."
5,Star Trek V: The Final Frontier,SYBOK,"But I thought Captain Chekov. ...I see. Very clever, Captain. Spock, it would appear you've been given a second chance to join me. What do you say?"
5,Star Trek V: The Final Frontier,SPOCK,I am a Starfleet officer.
5,Star Trek V: The Final Frontier,SYBOK,Of course. Then I'll take the ship without your help.
5,Star Trek V: The Final Frontier,SCOTT,Shuttle en route.
5,Star Trek V: The Final Frontier,CHEKOV,"Position, Bird of Prey?"
5,Star Trek V: The Final Frontier,SCOTT,Closing.
5,Star Trek V: The Final Frontier,VIXIS,Estimating attack range in eight thousand kellicams.
5,Star Trek V: The Final Frontier,KLAA,Stealth approach. Slow to one-quarter impulse power. Prepare to cloak. ...Engage cloaking device.
5,Star Trek V: The Final Frontier,SCOTT,"Mister Chekov, I've lost the Bird of Prey. She must've cloaked."
5,Star Trek V: The Final Frontier,CHEKOV,Raise shields.
5,Star Trek V: The Final Frontier,SCOTT,The shuttle?
5,Star Trek V: The Final Frontier,CHEKOV,Do it. Go to RED ALERT.
5,Star Trek V: The Final Frontier,TALBOT,"Once we've taken control of your vessel, we'll bring up the rest of our followers."
5,Star Trek V: The Final Frontier,KIRK,The Klingons are out there. We'll be lucky to get back to the ship ourselves.
