number,title,character,line
8,Star Trek: First Contact,BORG QUEEN,Don't be frightened.
8,Star Trek: First Contact,DATA,I am not frightened.
8,Star Trek: First Contact,BORG QUEEN,"Do you know what this is, Data?"
8,Star Trek: First Contact,DATA,It would appear you are attempting to graft organic skin onto my endoskeletal structure.
8,Star Trek: First Contact,BORG QUEEN,What a cold description for such a beautiful gift.
8,Star Trek: First Contact,DATA,"Heh, heh, heh."
8,Star Trek: First Contact,BORG QUEEN,Was that good for you?
8,Star Trek: First Contact,LILY,How many planets are in this Federation?
8,Star Trek: First Contact,PICARD,Over one hundred and fifty ...spread across eight thousand light years.
8,Star Trek: First Contact,LILY,You mustn't get home much.
8,Star Trek: First Contact,PICARD,"Actually, I tend to think of this ship as home. But if it's Earth you're talking about I try to get back whenever I can. ...Good they haven't broken the encryption code yet."
8,Star Trek: First Contact,LILY,Who? Those bionic zombies you told me about.
8,Star Trek: First Contact,PICARD,The Borg.
8,Star Trek: First Contact,LILY,Borg? It sounds Swedish. ...How big is this ship?
8,Star Trek: First Contact,PICARD,There are twenty-four decks. Almost seven hundred meters long.
8,Star Trek: First Contact,LILY,It took me six months to scrounge up enough titanium just to build a four-meter cockpit. ...How much did this thing cost?
8,Star Trek: First Contact,PICARD,"The economics of the future are somewhat different. ...You see, money doesn't exist in the twenty-fourth century."
8,Star Trek: First Contact,LILY,No money! That means you don't get paid.
8,Star Trek: First Contact,PICARD,The acquisition of wealth is no longer the driving force in our lives. ...We work to better ourselves ...and the rest of humanity. Actually we're rather like yourself and Doctor Cochrane.
8,Star Trek: First Contact,PICARD,All right! ...Come on.
8,Star Trek: First Contact,LILY,Is there another way around?
8,Star Trek: First Contact,PICARD,I know what I'm doing.
8,Star Trek: First Contact,LILY,Definitely not Swedish.
8,Star Trek: First Contact,LILY,What the hell are you doing?
8,Star Trek: First Contact,PICARD,Perhaps something in satin?
8,Star Trek: First Contact,MAITRE D',"I'm sorry, gentlemen but we're closing, and you do understand we have a strict dress code? So if you boys don't leave right now I'll..."
8,Star Trek: First Contact,PICARD,I'm looking for Nicky the Nose.
8,Star Trek: First Contact,BARTENDER,He hasn't been here in months.
8,Star Trek: First Contact,PICARD,This is the wrong chapter.
8,Star Trek: First Contact,PICARD,Computer! Begin Chapter thirteen.
8,Star Trek: First Contact,PICARD,Try and look as if you're having a good time.
8,Star Trek: First Contact,PICARD,"No, no, no, look at me. Try to act naturally. ...There he is."
8,Star Trek: First Contact,PICARD,Ruby! This is not a good time.
8,Star Trek: First Contact,RUBY,"It's never the time for us, is it, Dix? Always a good excuse. Is this the case you're working on?"
8,Star Trek: First Contact,PICARD,I have to talk to Nicky. I'll see you later.
8,Star Trek: First Contact,RUBY,"Okay, but watch your caboose and dump the broad."
8,Star Trek: First Contact,NICKY THE NOSE,"Well, well, well, look what the cat dragged in. What's shakin', Dix?"
8,Star Trek: First Contact,PICARD,"The usual, Nick. Martinis and skirts. ...Excuse me."
8,Star Trek: First Contact,HENCHMAN,Hey! I'm gonna take that personal.
8,Star Trek: First Contact,PICARD,No offense.
8,Star Trek: First Contact,HENCHMAN,Hey!
8,Star Trek: First Contact,LILY,I think you got 'em. ...I don't get it. I thought you said this was all just a bunch of holograms. If it was just a hologram...
8,Star Trek: First Contact,PICARD,I disengaged the safety protocols. Without them even a holographic bullet can kill.
8,Star Trek: First Contact,LILY,What are you doing?
8,Star Trek: First Contact,PICARD,I'm looking for the neural processor. Every Borg has one. It's like a memory chip. It will contain a record of all the instructions this Borg has been receiving from the collective.
8,Star Trek: First Contact,LILY,"Oh my! Jean-Luc, it's one of your uniforms."
8,Star Trek: First Contact,PICARD,"Yes, this was Ensign Lynch."
8,Star Trek: First Contact,LILY,"Tough luck, huh."
8,Star Trek: First Contact,PICARD,I've got to get to the bridge.
8,Star Trek: First Contact,LAFORGE,Doctor!
8,Star Trek: First Contact,COCHRANE,Yeah.
8,Star Trek: First Contact,LAFORGE,Would you mind taking a look at this?
8,Star Trek: First Contact,COCHRANE,Yeah.
8,Star Trek: First Contact,LAFORGE,I've tried to reconstruct the intermix chamber from what I remember at school. Tell me if I got it right.
8,Star Trek: First Contact,COCHRANE,School? You learned about this in school?
8,Star Trek: First Contact,LAFORGE,Oh yeah. 'Basic Warp Design' is a required course at the Academy. The first chapter is called 'Zefram Cochrane'.
8,Star Trek: First Contact,COCHRANE,"Well, it looks like you got it right."
8,Star Trek: First Contact,BARCLAY,Commander. This is what we're thinking of using to replace the damaged warp plasma conduit.
8,Star Trek: First Contact,LAFORGE,"Yeah. Yeah, that's good, but you need to reinforce this copper tubing with a nano-polymer."
8,Star Trek: First Contact,BARCLAY,"Doctor Cochrane. I know this sounds silly, but can I shake your hand? ...Thank you, Doctor. I can't tell you what an honor it is to work with you on this project."
8,Star Trek: First Contact,LAFORGE,Reg!
8,Star Trek: First Contact,BARCLAY,I never imagined I'd be meeting the man who invented the warp drive.
8,Star Trek: First Contact,LAFORGE,Reg!
8,Star Trek: First Contact,BARCLAY,I'm sorry. Right. ...Thanks.
8,Star Trek: First Contact,COCHRANE,Do they have to keep doing this?
8,Star Trek: First Contact,LAFORGE,"It's just a little hero worship, Doctor. To tell you the truth I can't say I blame them. We all grew up hearing about what you did. Or what you're about to do. You know I probably shouldn't be telling you this but I went to Zefram Cochrane High School."
8,Star Trek: First Contact,COCHRANE,Really?
8,Star Trek: First Contact,LAFORGE,You know? I wish I had a picture of this.
8,Star Trek: First Contact,COCHRANE,What?
8,Star Trek: First Contact,LAFORGE,"Oh well, you see, in the future this whole area becomes an historical monument. You're standing almost on the exact spot where your statue's gonna be."
8,Star Trek: First Contact,COCHRANE,Statue?
8,Star Trek: First Contact,LAFORGE,"Yeah! It's marble, about twenty meters tall and you're looking up at the sky. Your hand sort of reaching to the future."
8,Star Trek: First Contact,COCHRANE,I gotta to take a leak!
8,Star Trek: First Contact,LAFORGE,Leak? I'm not detecting any leak.
8,Star Trek: First Contact,COCHRANE,Don't you people from the twenty-fourth century ever pee?
8,Star Trek: First Contact,LAFORGE,"Oh, leak, I get it. ...That's pretty funny."
8,Star Trek: First Contact,COCHRANE,Excuse me.
8,Star Trek: First Contact,CREWWOMAN,Commander?
8,Star Trek: First Contact,WORF,Captain.
8,Star Trek: First Contact,CRUSHER,Jean-Luc.
8,Star Trek: First Contact,PICARD,Reports of my assimilation are greatly exaggerated. I found something you lost.
8,Star Trek: First Contact,WORF,I am a Klingon.
8,Star Trek: First Contact,PICARD,"Mister Worf, report."
8,Star Trek: First Contact,WORF,The Borg control over half the ship. We have tried to restore power to the bridge and the weapons systems but we have been unsuccessful.
8,Star Trek: First Contact,PICARD,We have another problem. I've accessed a Borg neural processor and I've diskovered what they are trying to do. They're transforming the deflector dish into an interplexing beacon.
8,Star Trek: First Contact,HAWK,Interplexing?
8,Star Trek: First Contact,PICARD,It's a subspace transmitter. If they activate the beacon they'll be able to establish a link with the Borg living in this century.
8,Star Trek: First Contact,CRUSHER,But in the twenty-first century the Borg are still in the Delta Quadrant.
8,Star Trek: First Contact,PICARD,They'll send reinforcements. Humanity will be an easy target. Attack the Earth in the past ...to assimilate the future.
8,Star Trek: First Contact,WORF,Then we must destroy the deflector dish before they can activate the beacon.
8,Star Trek: First Contact,PICARD,"We can't get to deflector control or the shuttlecraft. ...Mister Worf, do you remember your zero-G combat training?"
8,Star Trek: First Contact,WORF,I remember it made me sick in my stomach. ...What are you suggesting?
8,Star Trek: First Contact,PICARD,I think it's time that we took a little stroll.
8,Star Trek: First Contact,LAFORGE,Hang on. There's a humanoid life sign up ahead. Five hundred eleven meters.
8,Star Trek: First Contact,RIKER,Cochrane?
8,Star Trek: First Contact,LAFORGE,It's him all right.
8,Star Trek: First Contact,WORF,I've remodulated the pulse emitters but I do not believe we will get more than one or two shots before the Borg adapt.
8,Star Trek: First Contact,PICARD,Then we must make every shot count. ...Magnetize.
8,Star Trek: First Contact,LILY,"Watch your caboose, Dix."
8,Star Trek: First Contact,PICARD,I intend to.
8,Star Trek: First Contact,PICARD,"How are you doing, Mister Worf?"
8,Star Trek: First Contact,WORF,"Not well, sir."
8,Star Trek: First Contact,PICARD,Try not to look at the stars. Keep your eyes on the hull. ...Let's go.
8,Star Trek: First Contact,DATA,"Tell me. Are you using a polymer-based neuro-relay to transmit the organic nerve impulses to the central processor in my positronic net? If that is the case, how have you solved the problem of increased signal degradation inherent to organosynthetic transmission across..."
8,Star Trek: First Contact,BORG QUEEN,Do you always talk this much?
8,Star Trek: First Contact,DATA,"Not always, ...but often."
8,Star Trek: First Contact,BORG QUEEN,Why do you insist on utilizing this primitive linguistic communication? Your android brain is capable of so much more.
8,Star Trek: First Contact,DATA,Have you forgotten? I am endeavoring to become more human.
8,Star Trek: First Contact,BORG QUEEN,"Human! We used to be exactly like them. Flawed, weak, organic, but we evolved to include the synthetic. Now we use both to attain perfection. Your goal should be the same as ours."
8,Star Trek: First Contact,DATA,Believing oneself to be perfect is often the sign of a delusional mind.
8,Star Trek: First Contact,BORG QUEEN,"Small words, from a small being, trying to attack what he doesn't understand."
8,Star Trek: First Contact,DATA,I understand that you have no real interest in me. That your goal is to obtain the encryption codes for the Enterprise computer.
8,Star Trek: First Contact,BORG QUEEN,"That is one of our goals, one of many. But in order to reach it I am willing to help you reach yours."
8,Star Trek: First Contact,BORG QUEEN,"Is it becoming clear to you yet? Look at yourself, standing there cradling the new flesh that I've given you. If it means nothing to you, why protect it?"
8,Star Trek: First Contact,DATA,I ...I am simply imitating the behavior of humans.
8,Star Trek: First Contact,BORG QUEEN,You're becoming more human all the time. Now you're learning how to lie.
8,Star Trek: First Contact,DATA,My programming was not designed to process these sensations.
8,Star Trek: First Contact,BORG QUEEN,"Then tear the skin from your limbs as you would a defective circuit. ...Go ahead, Data. We won't stop you. ...Do it. Don't be tempted by flesh. ...Are you familiar with physical forms of pleasure?"
8,Star Trek: First Contact,DATA,"If ...you are ...referring to ...sexuality, ...I am fully functional. Programd in ...multiple techniques."
8,Star Trek: First Contact,BORG QUEEN,How long has it been since you've used them?
8,Star Trek: First Contact,DATA,"Eight years, seven months, sixteen days, one minutes, twenty-two..."
8,Star Trek: First Contact,BORG QUEEN,Far too long.
8,Star Trek: First Contact,WORF,We should bring reinforcements.
8,Star Trek: First Contact,PICARD,There's no time. It looks as if they're building the beacon right on top of the particle emitter. Once all the transponder rods are in place the beacon will be activated.
8,Star Trek: First Contact,HAWK,Well if we set our phasers to full power...
8,Star Trek: First Contact,PICARD,No! There's a risk that we hit the dish. It's charged with anti-protons. We could destroy half the ship. We have to find another way.
8,Star Trek: First Contact,GUARD #1,Doctor!
8,Star Trek: First Contact,SECURITY OFFICER #2,Sir.
8,Star Trek: First Contact,LAFORGE,Still looking for the bathroom?
8,Star Trek: First Contact,COCHRANE,I'm not going back.
8,Star Trek: First Contact,LAFORGE,"Look, Doc, we can't do this without you."
8,Star Trek: First Contact,COCHRANE,I don't care. I don't want to be a statue.
8,Star Trek: First Contact,RIKER,Doctor!
8,Star Trek: First Contact,COCHRANE,You stay away from me.
8,Star Trek: First Contact,RIKER,We don't have time for this.
8,Star Trek: First Contact,RIKER,You told him about the statue?
8,Star Trek: First Contact,PICARD,For this to work all three maglocks will have to be released.
8,Star Trek: First Contact,WORF,Magnetic restrictors are disengaged. ...They've adapted.
8,Star Trek: First Contact,COMPUTER VOICE,Warning. Decompression in forty-five seconds.
8,Star Trek: First Contact,PICARD,Hawk!
8,Star Trek: First Contact,BORG QUEEN,"We've had a change of plans, Data."
8,Star Trek: First Contact,WORF,Assimilate this!
8,Star Trek: First Contact,RIKER,"Only got an hour to go, Doc. How are you feeling?"
8,Star Trek: First Contact,COCHRANE,"I've got a four-alarm hangover either from the whiskey or your laser beam, ...or both, ...but I'm ready to make history! Ha, ha, ha."
8,Star Trek: First Contact,TROI,Troi to Commander Riker.
8,Star Trek: First Contact,RIKER,Riker here.
8,Star Trek: First Contact,TROI,We're ready to open the launch door.
8,Star Trek: First Contact,RIKER,Go ahead.
8,Star Trek: First Contact,RIKER,Look at that!
8,Star Trek: First Contact,COCHRANE,"What, you don't have a moon in the twenty-fourth century?"
8,Star Trek: First Contact,RIKER,"Sure we do. It looks a lot different. There are fifty million people living on the moon in my time. You can see Tycho City, New Berlin, even Lake Armstrong on a day like this."
8,Star Trek: First Contact,COCHRANE,Aha.
8,Star Trek: First Contact,RIKER,"And you know, Doctor..."
8,Star Trek: First Contact,COCHRANE,"Please ...don't tell me it's all thanks to me. I've heard enough about the great Zefram Cochrane. I don't know who writes your history books or where you get your information from, but you people got some pretty funny ideas about me. You all look at me as if I'm some kind of saint or visionary or something."
8,Star Trek: First Contact,RIKER,"I don't think you're a saint, Doc, but you did have a vision. ...And now we're sitting in it."
8,Star Trek: First Contact,COCHRANE,You wanna know what my vision is? ...Dollar signs! Money! I didn't build this ship to usher in a new era for humanity. You think I wanna go to the stars? I don't even like to fly. I take trains. I built this ship so that I could retire to some tropical island filled with ...naked women. That's Zefram Cochrane. That's his vision. This other guy you keep talking about. This historical figure. I never met him. I can't imagine I ever will.
8,Star Trek: First Contact,RIKER,"Someone once said 'Don't try to be a great man. Just be a man, and let history make it's own judgments'."
8,Star Trek: First Contact,COCHRANE,Rhetorical nonsense. Who said that?
8,Star Trek: First Contact,RIKER,"You did, ten years from now. ...You've got fifty-eight minutes, Doc. You better get on with the checklist."
8,Star Trek: First Contact,DANIELS,They're on the move again. The Borg just overrun three of our defense checkpoints. They've taken over decks five and six. They've adapted to every modulation on our weapons. It's like we're shooting blanks.
8,Star Trek: First Contact,PICARD,"We'll have to work on finding another way to modify our weapons so they'll be more effective. In the meantime, tell your men to stand their ground."
8,Star Trek: First Contact,SECURITY OFFICER #2,Sir?
8,Star Trek: First Contact,PICARD,Fight hand-to-hand If they have to.
8,Star Trek: First Contact,SECURITY OFFICER #2,Aye sir.
8,Star Trek: First Contact,WORF,"Wait! Captain, our weapons are useless. We must activate the autodestruct sequence and use the escape pods to evacuate the ship."
8,Star Trek: First Contact,PICARD,No!
8,Star Trek: First Contact,CRUSHER,"Jean-Luc, if we destroy the ship we destroy the Borg."
8,Star Trek: First Contact,PICARD,We're going to stay and fight.
8,Star Trek: First Contact,WORF,"Sir, we have lost the Enterprise. We should not sacrifice..."
8,Star Trek: First Contact,PICARD,"We have not lost the Enterprise, Mister Worf. We are not going to lose the Enterprise. Not to the Borg. Not while I'm in command. You have your orders."
8,Star Trek: First Contact,WORF,I must object to this course of action.
8,Star Trek: First Contact,PICARD,Your objection is noted.
8,Star Trek: First Contact,WORF,"With all due respect, sir, ...I believe you are allowing your personal experience with the Borg to influence your judgment."
8,Star Trek: First Contact,PICARD,You're afraid. You want to destroy the ship and run away. You coward.
8,Star Trek: First Contact,CRUSHER,Jean-Luc...
8,Star Trek: First Contact,WORF,If you were any other man I would kill you where you stand.
8,Star Trek: First Contact,PICARD,Get off my bridge.
8,Star Trek: First Contact,LILY,So what do we do now?
8,Star Trek: First Contact,CRUSHER,Carry out his orders. Dyson. Kaplan. Start working on a way to modify the weapons systems.
8,Star Trek: First Contact,LILY,"Wait a minute! This is stupid. If we can get off this ship and blow it up, let's do it."
8,Star Trek: First Contact,CRUSHER,Once the Captain has made up his mind the diskussion is over.
8,Star Trek: First Contact,CRUSHER,Lily!...
8,Star Trek: First Contact,LILY,You son of a bitch.
8,Star Trek: First Contact,PICARD,This really isn't the time.
8,Star Trek: First Contact,LILY,Okay. I don't know jack about the twenty-fourth century but everybody out there thinks that staying here and fighting the Borg is suicide. They're just afraid to come in here and say it.
8,Star Trek: First Contact,PICARD,The crew is accustomed to following my orders.
8,Star Trek: First Contact,LILY,They're probably accustomed to your orders making sense.
8,Star Trek: First Contact,PICARD,None of them understand the Borg as I do. ...No one does. No one can.
8,Star Trek: First Contact,LILY,What is that supposed to mean?
8,Star Trek: First Contact,PICARD,"Six years ago, they assimilated me into their collective. I had their cybernetic devices implanted throughout my body. I was linked to the hive mind, every trace of individuality erased. I was one of them. So you can imagine, my dear, I have a somewhat unique perspective on the Borg and I know how to fight them. Now if you will excuse me I have work to do."
8,Star Trek: First Contact,LILY,"I am such an idiot. ...It's so simple. The Borg hurt you, and now you're going to hurt them back."
8,Star Trek: First Contact,PICARD,In my century we don't succumb to revenge. We have a more evolved sensibility.
8,Star Trek: First Contact,LILY,Bullshit! I saw the look on your face when you shot those Borg on the holodeck. You were almost enjoying it!
8,Star Trek: First Contact,PICARD,How dare you!
8,Star Trek: First Contact,LILY,"Oh, come on, Captain. You're not the first man to get a thrill from murdering someone. I see it all the time."
8,Star Trek: First Contact,PICARD,Get out!
8,Star Trek: First Contact,LILY,"Or what? You'll kill me, like you killed Ensign Lynch"
8,Star Trek: First Contact,PICARD,There was no way to save him.
8,Star Trek: First Contact,LILY,You didn't even try. Where was your evolved sensibility then?
8,Star Trek: First Contact,PICARD,I don't have time for this.
8,Star Trek: First Contact,LILY,Oh! Hey! I'm sorry. I didn't mean to interrupt your little quest. Captain Ahab has to go hunt his whale.
8,Star Trek: First Contact,PICARD,What?
8,Star Trek: First Contact,LILY,You do have books in the twenty-fourth century?
8,Star Trek: First Contact,PICARD,This is not about revenge.
8,Star Trek: First Contact,LILY,Liar!
8,Star Trek: First Contact,PICARD,This is about saving the future of humanity.
8,Star Trek: First Contact,LILY,"Jean-Luc, blow up the damn ship!"
8,Star Trek: First Contact,PICARD,No! ...No!
8,Star Trek: First Contact,PICARD,"No! ...I will not sacrifice the Enterprise. We've made too many compromises already. Too many retreats. They invade our space and we fall back. They assimilate entire worlds, and we fall back. Not again! The line must be drawn here, ...this far, no further! And I will make them pay for what they've done."
8,Star Trek: First Contact,LILY,"You broke your little ships. ...See you around, Ahab."
8,Star Trek: First Contact,PICARD,"'And he piled upon the whale's white hump, a sum of all the rage and hate felt by his own race. If his chest had been a cannon, he would have shot his heart upon it.'"
8,Star Trek: First Contact,LILY,What?
8,Star Trek: First Contact,PICARD,'Moby Dick.'
8,Star Trek: First Contact,LILY,"Actually, I never read it."
8,Star Trek: First Contact,PICARD,"Ahab spent years hunting the white whale that crippled him. A quest for vengeance, ...but in the end it destroyed him and his ship."
8,Star Trek: First Contact,LILY,I guess he didn't know when to quit.
8,Star Trek: First Contact,PICARD,Prepare to evacuate the Enterprise.
8,Star Trek: First Contact,COCHRANE,ATR settings.
8,Star Trek: First Contact,LAFORGE,Active.
8,Star Trek: First Contact,COCHRANE,Main bus.
8,Star Trek: First Contact,RIKER,Ready.
8,Star Trek: First Contact,COCHRANE,Initiate pre-ignition sequence.
8,Star Trek: First Contact,PICARD,"Begin autodestruct sequence, authorisation Picard, four seven alpha tango."
8,Star Trek: First Contact,CRUSHER,"Computer. Commander Beverly Crusher, confirm autodestruct sequence authorisation Crusher, two two beta charlie."
8,Star Trek: First Contact,WORF,"Computer. Lieutenant Commander Worf, confirm autodestruct sequence authorisation, Worf three seven gamma echo."
8,Star Trek: First Contact,COMPUTER VOICE,Command authorisation accepted. Awaiting final code to begin autodestruct sequence.
8,Star Trek: First Contact,PICARD,"This is Captain Jean-Luc Picard, destruct sequence alpha one. Fifteen minutes silent countdown. ...Enable."
8,Star Trek: First Contact,COMPUTER VOICE,Self-destruct in fifteen minutes. There will be no further audio warning.
8,Star Trek: First Contact,CRUSHER,So much for the Enterprise-E.
8,Star Trek: First Contact,PICARD,We barely knew her.
8,Star Trek: First Contact,CRUSHER,Think they'll build another one?
8,Star Trek: First Contact,PICARD,Plenty of letters left in the alphabet. ...Mister Worf. I regret some of the things I said to you earlier.
8,Star Trek: First Contact,WORF,Some?
8,Star Trek: First Contact,PICARD,As a matter of fact I think you're the bravest man I have ever known.
8,Star Trek: First Contact,WORF,"Thank you, sir."
8,Star Trek: First Contact,PICARD,See you on Gravett Island.
8,Star Trek: First Contact,DATA,Captain.
8,Star Trek: First Contact,PICARD,Data.
8,Star Trek: First Contact,TROI,Control to Phoenix. The final launch sequence checks are complete. Good luck.
8,Star Trek: First Contact,RIKER,Everybody ready to make some history?
8,Star Trek: First Contact,LAFORGE,Always am.
8,Star Trek: First Contact,COCHRANE,I think I forgot something.
8,Star Trek: First Contact,RIKER,What?
8,Star Trek: First Contact,COCHRANE,I don't know. It's probably nothing.
8,Star Trek: First Contact,TROI,Begin ignition sequence.
8,Star Trek: First Contact,TROI,Twenty...
8,Star Trek: First Contact,COCHRANE,"Oh, God!"
8,Star Trek: First Contact,TROI,Nineteen...
8,Star Trek: First Contact,COCHRANE,Now I remember.
8,Star Trek: First Contact,TROI,Eighteen...
8,Star Trek: First Contact,LAFORGE,What?
8,Star Trek: First Contact,TROI,Seventeen...
8,Star Trek: First Contact,COCHRANE,Where is it?
8,Star Trek: First Contact,LAFORGE,What?
8,Star Trek: First Contact,TROI,Sixteen...
8,Star Trek: First Contact,COCHRANE,We can't lift off without it.
8,Star Trek: First Contact,TROI,Fifteen...
8,Star Trek: First Contact,RIKER,"Geordi, we've gotta abort!"
8,Star Trek: First Contact,TROI,Fourteen...
8,Star Trek: First Contact,COCHRANE,"No, no wait I've found it!"
8,Star Trek: First Contact,TROI,"Thirteen, twelve, eleven, ten..."
8,Star Trek: First Contact,TROI,"Nine, eight..."
8,Star Trek: First Contact,TROI,Seven...
8,Star Trek: First Contact,COCHRANE,Let's rock 'n' roll!
8,Star Trek: First Contact,TROI,Six...
8,Star Trek: First Contact,RIKER,Can you turn that down a little?
8,Star Trek: First Contact,LAFORGE,Hey! We've got a red light on the second intake valve.
8,Star Trek: First Contact,COCHRANE,"Ignore it. We'll be fine. ...Prepare for first stage shutdown and separation on my mark. Three, two, one, mark."
8,Star Trek: First Contact,RIKER,"Okay, let's bring the warp core on-line."
8,Star Trek: First Contact,COCHRANE,"Oh, wow."
8,Star Trek: First Contact,LAFORGE,You ain't seen nothing yet.
8,Star Trek: First Contact,PICARD,"If you see Commander Riker or any of my crew, give them this."
8,Star Trek: First Contact,LILY,What is it?
8,Star Trek: First Contact,PICARD,Orders to find a quiet corner of North America and ...stay out of history's way.
8,Star Trek: First Contact,LILY,"Well, good luck."
8,Star Trek: First Contact,PICARD,To both of us.
8,Star Trek: First Contact,LILY,You're not leaving are you?
8,Star Trek: First Contact,PICARD,"Lily, when I was held captive on the Borg ship, my crew risked every thing to save me. There is ...someone still on this ship, and I owe him the same."
8,Star Trek: First Contact,LILY,Go and find your friend.
8,Star Trek: First Contact,BORG QUEEN,What's wrong Locutus? Isn't this familiar?
8,Star Trek: First Contact,BORG QUEEN,"Organic minds are such fragile things. How could you forget me so quickly? We were very close, you and I. You can still hear our song."
8,Star Trek: First Contact,PICARD,"Yes, ...I remember you. You were there all the time. But that ship and all the Borg on it were destroyed."
8,Star Trek: First Contact,BORG QUEEN,"You think in such three-dimensional terms. How small you've become. Data understands me. Don't you, Data?"
8,Star Trek: First Contact,PICARD,What have you done to him?
8,Star Trek: First Contact,BORG QUEEN,"Given him what he always wanted, flesh and blood."
8,Star Trek: First Contact,PICARD,Let him go. He's not the one you want.
8,Star Trek: First Contact,BORG QUEEN,Are you offering yourself to us?
8,Star Trek: First Contact,PICARD,"Offering myself? ...That's it. I remember now. It wasn't enough that you assimilate me. I had to give myself freely to the Borg, ...to you."
8,Star Trek: First Contact,BORG QUEEN,You flatter yourself. I've overseen the assimilation of countless millions. You were no different.
8,Star Trek: First Contact,PICARD,"You're lying. You wanted more than just another Borg drone. You wanted a human being with a mind of his own, who could bridge the gulf between humanity and the Borg. You wanted a counterpart, but I resisted. I fought you."
8,Star Trek: First Contact,BORG QUEEN,You can't begin to imagine the life you denied yourself.
8,Star Trek: First Contact,PICARD,"It's not too late. Locutus could still be with you, just in the way you wanted. An equal. Let Data go and I will take my place at your side, willingly without any resistance."
8,Star Trek: First Contact,BORG QUEEN,"Such a noble creature. A quality we sometimes lack. We will add your distinctiveness to our own. Welcome home, ...Locutus. ...Data, you are free to go."
8,Star Trek: First Contact,PICARD,"Data, go."
8,Star Trek: First Contact,DATA,No. I do not wish to go.
8,Star Trek: First Contact,BORG QUEEN,As you can see I have already found an equal. Data! Deactivate the self-destruct sequence.
8,Star Trek: First Contact,PICARD,"Data! No, don't do it. ...Data, listen to me."
8,Star Trek: First Contact,COMPUTER VOICE,Autodestruct sequence deactivated.
8,Star Trek: First Contact,BORG QUEEN,Now enter the encryption codes and give me computer control.
8,Star Trek: First Contact,PICARD,Data! ...Data.
8,Star Trek: First Contact,DATA,He will make an excellent drone.
8,Star Trek: First Contact,LAFORGE,Plasma injectors are on-line. Everything's looking good. I think we're ready.
8,Star Trek: First Contact,RIKER,They should be out there right now. We better break the warp barrier in the next five minutes if we're going to get their attention.
8,Star Trek: First Contact,LAFORGE,Main cells are charged and ready.
8,Star Trek: First Contact,RIKER,Let's do it.
8,Star Trek: First Contact,COCHRANE,Engage.
8,Star Trek: First Contact,LAFORGE,Warp field is looking good. Structural integrity is holding.
8,Star Trek: First Contact,RIKER,"Speed, twenty thousand kilometers per second."
8,Star Trek: First Contact,COCHRANE,Sweet Jesus!
8,Star Trek: First Contact,RIKER,"Relax, Doctor. I'm sure they're just here to give us a send-off."
8,Star Trek: First Contact,DATA,I am bringing the external sensors on-line.
8,Star Trek: First Contact,RIKER,Thirty seconds to warp threshold. ...Approaching light-speed.
8,Star Trek: First Contact,COCHRANE,We're at critical velocity.
8,Star Trek: First Contact,DATA,Quantum torpedoes locked.
8,Star Trek: First Contact,BORG QUEEN,Destroy them.
8,Star Trek: First Contact,BORG QUEEN,Watch your future's end.
8,Star Trek: First Contact,BORG QUEEN,Data!
8,Star Trek: First Contact,DATA,Resistance is futile.
8,Star Trek: First Contact,RIKER,That should be enough. Throttle back. Take us out of warp.
8,Star Trek: First Contact,COCHRANE,Is that Earth?
8,Star Trek: First Contact,LAFORGE,That's it.
8,Star Trek: First Contact,COCHRANE,It's so small.
8,Star Trek: First Contact,RIKER,It's about to get a whole lot bigger.
8,Star Trek: First Contact,DATA,Captain.
8,Star Trek: First Contact,PICARD,"Data, ...are you all right?"
8,Star Trek: First Contact,DATA,I would imagine that I look worse than I ...feel. ...Strange. ...Part of me is sorry she is dead.
8,Star Trek: First Contact,PICARD,She was unique.
8,Star Trek: First Contact,DATA,She brought me closer to humanity than I could have thought possible. And for a time I was tempted by her offer.
8,Star Trek: First Contact,PICARD,How long a time?
8,Star Trek: First Contact,DATA,"Zero point six eight seconds, sir. For an android ...that is nearly an eternity. Captain's log, April 5th 2063. The voyage of the Phoenix was a success, ...again. The alien ship detected the warp signature and is on its way to rendezvous with history."
8,Star Trek: First Contact,COCHRANE,By God! They're really from another world.
8,Star Trek: First Contact,RIKER,And they're going to want to meet the man who flew that warp ship.
8,Star Trek: First Contact,VULCAN,"Live long, and prosper."
8,Star Trek: First Contact,COCHRANE,Thanks.
8,Star Trek: First Contact,PICARD,I think it's time we made a diskrete exit.
8,Star Trek: First Contact,RIKER,Riker to Enterprise. Stand by to beam us up.
8,Star Trek: First Contact,LILY,You've got to go? ...I envy you. The world you're going to.
8,Star Trek: First Contact,PICARD,"I envy you. Taking these first steps into a new frontier. ...I shall miss you, Lily."
8,Star Trek: First Contact,PICARD,Picard to Enterprise. Energize.
8,Star Trek: First Contact,PICARD,Report.
8,Star Trek: First Contact,WORF,The moon's gravitational field obscured our warp signature. The Vulcans did not detect us.
8,Star Trek: First Contact,LAFORGE,"Captain, I've reconfigured our warp field to match the chronometric readings of the Borg sphere."
8,Star Trek: First Contact,PICARD,"Recreate the vortex, Commander."
8,Star Trek: First Contact,LAFORGE,Aye sir.
8,Star Trek: First Contact,RIKER,All decks report ready.
8,Star Trek: First Contact,DATA,Helm standing by.
8,Star Trek: First Contact,PICARD,"Mister Data, lay in a course for the twenty-fourth century. I suspect our future is there waiting for us."
8,Star Trek: First Contact,DATA,"Course laid in, sir."
