number,title,character,line
9,Star Trek: Insurrection,ANIJ,Help! I can't swim!
9,Star Trek: Insurrection,PICARD,Don't panic.
9,Star Trek: Insurrection,ANIJ,I've been shot at. Thrown into the lake out of an invisible ship that's come to abduct us. What's there to panic about?
9,Star Trek: Insurrection,DATA,"In the event of a water landing, I have been designed to serve as a floatation device."
9,Star Trek: Insurrection,PICARD,"Mister Worf, did the hostages mention a cloaked ship during their debriefing?"
9,Star Trek: Insurrection,WORF,No sir.
9,Star Trek: Insurrection,PICARD,"Debrief them again. ...Have you been in a fight, Mister Worf?"
9,Star Trek: Insurrection,WORF,No sir. It is a gorch.
9,Star Trek: Insurrection,PICARD,Gorch?
9,Star Trek: Insurrection,DATA,"A pimple, sir."
9,Star Trek: Insurrection,PICARD,"Oh, ...well, it's ...hardly noticeable."
9,Star Trek: Insurrection,RIKER,"Smooth as an android's bottom, eh, Data?"
9,Star Trek: Insurrection,DATA,"I beg your pardon, sir?"
9,Star Trek: Insurrection,RIKER,Admiral Dougherty wants to know why we haven't left yet.
9,Star Trek: Insurrection,PICARD,We're not going anywhere.
9,Star Trek: Insurrection,PICARD,Deck five.
