number,title,character,line
6,Star Trek VI: The Undiscovered Country,SCOTT,No way!
6,Star Trek VI: The Undiscovered Country,SPOCK,"I sympathize, Mister Scott, but we need evidence. Please accompany me."
6,Star Trek VI: The Undiscovered Country,CHEKOV,And if we cannot piece together what happened? What then?
6,Star Trek VI: The Undiscovered Country,SPOCK,"In that case, Mister Chekov, it resides in the purview of the diplomats."
6,Star Trek VI: The Undiscovered Country,KLINGON AMBASSADOR,"The Chancellor of the Klingon High Council is dead! The result of an unprovoked attack while he traveled to see you under a flag of truce on a mission of peace. Captain Kirk was legally arrested for the crime. May I remind you that he and Doctor McCoy boarded Kronos One of their own free will. None of these facts are in dispute, Mister President."
6,Star Trek VI: The Undiscovered Country,FEDERATION PRESIDENT,I have ordered a full-scale investigation. In the meantime...
6,Star Trek VI: The Undiscovered Country,KLINGON AMBASSADOR,"In the meantime we expect the Federation to abide by the articles of Interstellar Law, which you claim to cherish. Kirk and Doctor McCoy will stand trial for the assassination of Chancellor Gorkon."
6,Star Trek VI: The Undiscovered Country,FEDERATION PRESIDENT,"Out of the question. Ambassador Sarek, there must be some way to extradite these men."
6,Star Trek VI: The Undiscovered Country,SAREK,"Mister President, I share a measure of personal responsibility in this matter, but I am obliged to confirm my esteemed colleagues legal interpretation."
6,Star Trek VI: The Undiscovered Country,FEDERATION PRESIDENT,"And what is the position of the Romulan government, Ambassador Nanclus?"
6,Star Trek VI: The Undiscovered Country,NANCLUS,I must concur with my colleagues.
6,Star Trek VI: The Undiscovered Country,FEDERATION PRESIDENT,You cannot possibly believe that James Kirk assassinated the Chancellor of the High Council.
6,Star Trek VI: The Undiscovered Country,NANCLUS,"Mister President, I don't know what to believe."
6,Star Trek VI: The Undiscovered Country,KLINGON AMBASSADOR,"I am waiting for your answer, sir."
